,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,target
10,-9.911433979468729,-10.494271207023669,-22.169620911752645,-1.424771998331079,-2.2545767189337376,-10.940739404340762,-15.893594773398746,2.316273157495392,0.829500116393092,0.9065716990275453,0.17920333062890065,2.118199522384447,-6.142344906922763,0.015625047160692556,0.506159135669117,3.640802432825347,-0.15213403372475282,3.583090764351296,0.15157881956491262,-2.808139520516538,-1.184391212517356,2.0265521610983255,-5.41142364100932,-3.7788706197941417,-0.23699584203638127,1.6204782545132388,-0.4148773812470705,-1.5406064422279553,-0.06501815442067341,-0.31968247710349434,-0.10241511103498814,0.9366615020513573,0.593939902722909,-1.236052856380004,0.11900690834009343,1.3838720094379777,1.103651244509393,-1.281216718165197,-0.10157774455818967,-0.6644989078447785,0.24025572379868745,0.6741493103538152,2.258596283746553,-1.17222624569409,0.39014851989128746,5.265267663167352,-2.4206728429108106,-5.940221427893691,1.3593768712475602,1.4383241005247722e-14,1
11,-10.647815964916147,-11.395995079602748,-21.335164584128666,-1.2531283878085362,-1.184829500526007,44.56883004189092,-10.251881738364526,0.062453045340072344,-9.10784131940164,-1.1422871699055146,-1.012772942267989,2.9203913493921627,-2.678349180787152,-0.8404746781729726,5.0874622482276495,13.110605077085221,-0.3951592786394263,-6.517260849760053,-0.2833669739140686,1.5613820189989822,0.6942032391063221,-0.990407452113093,4.574154263494214,3.215253977950527,-0.4430571168616488,-1.0234094738249626,1.1560687498832811,6.027405102628888,8.058242162173345,-2.982085167304907,-3.520320220475477,2.384817099715049,1.0539569027487954,-1.4904374937258007,2.1354078800775778,1.204676358813436,1.4933376082149104,-2.1169125230321297,-0.35166006999665345,-1.3663018794937138,0.6889825115649395,-0.8696612353681495,0.6498798121359333,-0.19577480954802776,-0.3262413097824311,-0.25992644249365504,-0.06797882497114209,0.09029190903517244,-0.04890875795170663,1.438324100524767e-14,1
12,-7.012374843560044,0.49545241989059857,1.5514688253661668,-7.337219616506928,-3.829261007956253,1.9085353927401696,6.28241088612623,1.3144713640274468,30.8981628111449,-28.579412828132078,-30.230819070896644,-18.022021492608005,-7.295577519403164,-11.393630155071904,8.817172425693434,-0.9142981519093626,-5.662407833527844,1.1079013607728547,-2.2620138316018026,2.4785912670980097,-0.9267297991732424,-4.41475055790605,-2.5532519878698743,2.5020105996502293,1.7623160402278073,-0.010034262551877615,1.3405113652829574,1.5228694227176824,-0.33194945013882327,0.8481073607421441,0.43093617801056955,-1.6789721692863606,-2.0009980156445755,-1.010011662587151,0.32394963935257826,1.727800298524713,0.19311325683724262,0.2622349078344124,-0.0875577664783459,0.33527679972006336,-0.11580177317941198,0.04603999580507402,0.04801271270114898,-0.003158740738863094,0.15751582538670356,0.06514669416029419,-0.14113788771370453,0.09684461569084887,-0.034901613825313045,1.4383241005247668e-14,1
13,-9.243898411318819,-8.209127618067848,-13.421920781870137,-0.44808092802080585,0.06903364507948237,-9.604305873286046,33.34811054386664,-4.989507623445061,-15.154986091345412,-4.8942683249386,-0.7691880311950259,-2.7200092557371347,12.430695954163538,-0.5808103659445074,3.0485653461074533,4.920332709006638,0.23230124704064622,2.0267315821693077,-0.06004037542700722,0.7557808394094687,-0.022139276844341065,-0.8004797494203043,3.1702061598200193,4.877038115320555,-3.1622072917188637,10.443648698145063,0.4250245536665128,0.3183625254074513,0.6751404824270593,-0.3430491081016321,-0.11468629075155838,0.4919758407802459,-0.37606150289091284,0.6877831762953971,-9.011060011921554,1.535403843325252,0.5749292741689546,-0.21667815801170653,-0.3973690072266461,-0.2187623806961932,-0.02525002870737878,1.0882085640934889,0.37726147441938923,-0.06305023337914979,-0.1681292670090393,0.3629682791614582,-0.06353354048929272,-0.25825068827032704,-0.059032641691214784,1.4383241005247728e-14,1
14,-8.17966933320957,-7.37908231484851,-12.123788158679169,-0.6822606778249545,-0.2969273743250838,27.58656927727885,-2.8222213028656555,-0.3611936965575818,-3.7237623536452027,-0.5598714143732292,-0.11417307084333748,-0.8315006035104252,1.4669137000422101,0.2599736127394317,-1.064538517357768,-1.368463143394785,-0.3512866430054058,-2.8854709299016066,-0.22034996233153387,-1.2514258999660601,-0.7399524343540552,1.0603244882199188,-2.0364086557338372,0.7335269931436399,-0.16676505230043337,-0.008411430389032897,-2.976745939226667,-5.79219764939833,-5.473877114535263,1.088697565154446,1.581617747812494,-0.44398589589223597,0.04168939675465792,-0.41521401723552925,0.5146615471947271,0.8202132817903538,0.04555886065681125,0.2784134093827597,0.6952524691494121,0.8811494636972282,-0.8674179675719068,3.3344596685203465,8.094381617185505,-2.049390664035988,-2.6716781943597,-1.995345994408873,1.0617242509919183,1.2608262583259788,-0.04070252441733056,1.4383241005247706e-14,1
15,57.07249722956609,0.5690997681916155,1.5018543571122898,-2.3123469864784783,0.09610571944713296,-1.1776981292814503,-3.0794734638344265,2.827323958828405,-5.591916713674171,2.231566598519714,-7.775530212429921,10.525214515705025,3.7613046838814594,-13.655484067281575,0.8117212337814441,-1.0991983308266566,4.714370818493678,-0.7308702316455412,-10.439562063902203,-10.704037032855085,7.994950685678538,-4.89039364003139,3.880360086030479,-1.5065750902269002,7.201399471855543,1.4780764731037994,4.8600927262689915,-1.8342157523642706,-1.45063346320833,0.4675676838143271,-0.4041357751798154,2.8322550119697536,-0.20256840896147743,-0.3523582968629634,-0.08325352143268458,0.1641431736239278,-1.3549201757727396,-0.8246300610266537,-0.3694746802632972,-1.0304805995962292,0.13374164883762044,0.24962018279808657,0.3564690136449273,-0.8551303171913872,0.9684669376258623,-0.24763106263285148,0.013690559692708798,-0.14792878120873276,-0.07730318662037522,1.43832410052477e-14,1
16,-9.612085173124456,30.032440067922185,1.6673065257640742,33.66274419872571,-0.37396528208951013,-1.4413627020581794,-4.469282511140506,-6.7221096234208915,-3.069776061846671,0.9094448812065612,-10.273512367247825,5.051465658461788,1.680056106812648,5.476939507010045,-2.1632308330771672,0.7323422687311609,-1.3825389600553968,0.38463787513928094,-2.4699765745652984,0.5584688371316571,-1.2723324496847324,-0.9279938320150034,-1.7285464952017306,0.544485698931033,-3.0868117334183114,-1.5771923480596541,1.652681595674735,-4.95358598728773,1.5587038783726517,-0.5682942371219534,-8.430328107593187,1.604264969973099,-10.513671348312263,3.892015134331037,0.1523848070372417,-1.3761047246301552,0.03557746310030072,-0.03481952011380566,-0.038289978929520935,-0.5046995026726124,-0.05418376978525495,0.19572994229048207,0.17517144990665778,-0.3803973692463237,0.17577286419358823,0.5372351904123395,-0.08399529358404172,0.4355726802522527,-0.021207388457567332,1.4383241005247696e-14,1
17,17.929672573284027,-0.3524876170699867,-0.1224259192804597,-2.020028831379119,-0.34714619943144454,-0.017177663576497162,-1.6983844160831452,-22.813661095389126,5.287901636298411,-2.95094265887347,10.410227094688556,-13.924811217547369,-4.7511325054902445,17.994782428950817,-0.35937403266556517,1.5486553686875442,2.594993425548264,0.39226492295180626,-10.077850666273742,-4.653857513539784,2.757370635643607,-4.255656424498045,-1.4262939031611093,1.0161189269110555,-5.518041532955679,-1.8556845964921307,1.248049158448916,1.103221190970928,3.027411417305931,0.15936486765144978,9.491779937174746,3.8089182892088003,-2.9456625894651953,0.9003915069113319,0.19959137694666335,-0.541077809854462,0.3451368138807615,0.48927964229929494,-0.022263513182038352,-0.5448213365749526,0.2442090670336273,-0.10668886554746031,0.2805143143685886,0.29028543860316586,-0.058906243326364946,-0.09346141028412676,0.03913774723946698,0.03853250318761686,0.06399600068021083,1.438324100524766e-14,1
18,-7.4005405006248015,7.493687082635215,1.063308290688346,-14.252714640292,-0.12208320489039393,1.2477186734158474,4.150453865862235,2.376261351835707,19.85280680903112,-18.201273250958195,-8.069638909073944,7.692451610721741,2.3694486925477944,6.848399055717922,0.4522924674473817,-0.26251525649386037,5.979859880508537,-1.1458453898255854,3.5477756597805783,-2.9228720322375827,1.719398188882231,3.255440425014864,-1.395562620254684,1.006052574977921,-0.4658489189789409,-0.2825560774507538,-2.281335196407801,-0.8201222076478718,2.558421799132662,6.984209206285868,-2.6353446276949914,5.5025221433231835,6.619864530187484,6.154741400689475,-0.7608994763192907,-4.656103532328461,-0.5277359067991864,-0.6668348669722658,-0.019667843358267642,-0.8516940950609321,0.3342630542846921,-0.0046006348061382344,0.05100050759418025,0.17401220641085208,-0.7310427604855765,-0.23089169384411842,0.44605504653223116,-0.4397423171196733,0.0765776649954733,1.4383241005247677e-14,1
19,-8.511093770883912,-10.039285016123111,9.929931583314884,0.8121182369591401,21.248005529733224,-0.8467437129625712,-1.5444400319760636,-0.09710529484839853,0.8375845347389226,-0.4097601470875282,-0.4311590326661946,-3.1101744439742776,-0.3174270441296093,-1.7537756381234675,-11.311793459014206,2.256900915049536,1.0681347227004359,-1.0123818199745847,-0.009974250883408364,-4.958616230906011,-4.0124017000078815,5.398227405789635,-2.3249524244477646,4.561511712882319,1.8488654456060263,-0.2725229768614989,2.351917874714512,1.547539835558003,0.19026438007092852,0.6213996089669145,-0.09656198576053657,-0.6517900139891378,-0.8352259095689258,-3.265319719544221,-0.5963616667362132,-1.5402935319250013,-0.6218756892696569,-0.5504003261035528,2.4433800605402256,0.566543111391336,3.5748493503486354,0.1593479633415631,-0.1359894690591724,-0.44046454361379045,1.595998974301628,2.8814810200573806,6.378600582557163,0.9350309212560197,1.4298773306575958,1.4383241005247706e-14,1
20,18.027098242973906,-0.24852871006097185,0.22453944990944913,-1.8824569870356194,-0.3269418554139472,0.0318665729177162,-1.0433510554543748,-15.413113184990292,3.624381020922774,-1.9574913045833673,5.2481280452235985,-5.80105205594629,-1.6792059578923337,7.582158680686998,-1.3014570904761336,0.31066570139666755,-4.849319268195029,-0.2795228486334913,2.024499510448417,-3.1190903409455126,1.1407745621127556,0.9162849373949286,-0.350500455837661,-0.7366545731885508,-0.010995979171279015,0.7288914605259031,-3.054338534410895,-0.2684819081265147,-0.6325046778367697,-0.17565096186408666,-5.038199971444461,-1.2004628460027897,1.1719904306625835,-1.3836296487023563,-0.2853447258724876,1.4733577414717502,-0.152789247105301,-0.9246132705356167,0.3325846841463042,2.0072383360084354,-0.8051613398863862,0.4690153146117493,-0.038426243061441004,-0.08819492320031543,5.849393570422046,-5.381549438927449,1.2779726132658327,-3.829217596913305,0.23332556367735194,1.4383241005247706e-14,1
21,-14.6664121304148,45.20965505765431,6.599185124578097,-22.884643414357342,0.8564776132297743,-2.874843019660833,-7.559137029625374,-1.311919238323428,-20.240543481833424,16.09966040586615,-5.622262998028625,-17.37901812072317,-6.010170481498093,-7.066280901406113,4.978925861045513,-1.3677262194640463,-3.803611013602617,0.6105112304342992,-5.279506240584357,2.95300921216549,7.147115996829695,14.422376402555253,3.0496308366357265,-1.83331198705853,0.6721807366067506,0.9739810291192523,-2.0861290954332827,0.3160353138817157,0.6895276130287725,0.3023129351019776,0.713034208233166,0.5588565766551336,0.2994209738186102,1.6865343946815208,-0.04444773008563241,-1.4951857356784888,-0.07922320852308476,-0.7001454785760906,0.05051749542390442,-0.26142212593765485,-0.03490386112592897,0.01249373545180376,0.1885631597950827,-0.04243526330576663,-0.017426128264528027,0.10105021694793587,0.062074380868152625,0.0682317151422287,-0.010671459030016834,1.4383241005247655e-14,1
22,-13.916047723242954,-22.106366580164856,31.196040527735846,1.9238090568497963,48.25260316048516,-4.217261202862876,-9.176139456210754,0.488299860135485,-5.0322839464989855,-1.1975562035258926,-1.3559229642195023,1.0208437604468334,-0.6283921746405321,-1.2462445076003432,1.5710533737700747,2.4872588988149222,0.3324984002205507,2.442036959809643,0.5665338392311225,7.280772674080686,5.424746373233835,-6.93023438092466,6.663889809464845,-7.402916772777231,-3.9099211178022646,-0.10645463714607199,-2.2143730706221363,-1.1637204324742783,0.8695035773734515,5.560341114468166,-0.08833115310310248,-0.7034707616379795,-0.2828244005740631,0.8277884183982757,0.5127495420926139,2.453524383365338,0.03746317931556459,-0.7124666480900316,1.8221810574210182,0.8758175829170846,2.8185900861752406,0.8838330245248429,0.3851995257767203,-0.10108679621860356,0.015270202859687287,0.22112726921449838,-0.026590138171460363,-0.1911363865114631,-0.13644016286985525,1.438324100524767e-14,1
23,-6.965475245635891,-4.722970334301414,-4.51609604710632,-0.15067419604248067,0.9828007080171053,3.711732677596005,13.697789220169156,-1.3468570534140378,31.871122529411515,41.47295194096763,-2.0553181669305864,0.9271033345913767,4.287182676495772,-0.666463178778951,3.0202723364472117,2.5292429543029717,0.2697288391079565,1.9504534009234462,0.13115527233157112,1.033061382335693,0.41994920136761155,-0.8213315270697165,0.9446485194418428,-0.2537712406265734,0.33279008933036336,-0.278556521443491,0.46289142620203283,0.507873742296858,-0.10965692111867044,0.25204809029354786,0.09759616382027604,-0.3932157365716487,-0.14902982914708324,0.4609393388888722,-0.22297287233151192,-0.13239205457112124,-0.13915993886286843,-0.05830710761193534,0.059387195761514674,-0.1693693147056982,-0.11008133450259434,0.00686988837073493,-0.23126765129716076,-0.039492702082223906,-0.17745231757258054,-0.9996451353146308,-1.0246402948374445,1.01836379642835,6.102136558800761,1.438324100524763e-14,1
24,36.27865640704474,-0.11672168102316764,0.9228287580751751,-2.327289426474602,-0.1825586386857478,-0.6102876558437045,-2.38881890955176,-12.077530087348139,-0.06472778763488171,-0.40586669916381757,0.442674012679548,1.767848702413467,0.5090184918605651,-4.29104309995647,0.5317216393078081,-0.5178635467880469,2.265203987049905,-0.20587517455328544,1.8103198254313968,4.7936809698848,-4.866591410142502,3.4140384972071365,-2.5879982992777624,0.5814414996388929,-4.033820929755581,-0.8995615638504185,-3.3626323492850307,-1.061823548926038,1.888343439618098,0.12235259519943914,0.14514838878929737,0.47653503622375726,0.03727192589184918,-1.251225738329387,0.0006560168114598306,3.5985176536118675,-10.388218612291418,-1.7051701136179824,-2.141416757824986,-2.936338364621011,0.1459876606792609,-0.36581781917941486,-0.5750109149729915,0.09560986890676726,-1.0933419004390523,0.02550676016920796,0.18556104831790213,0.10431012575377259,0.01630711820941495,1.438324100524773e-14,1
25,-6.606230087039722,-4.420624864230986,-4.320912273161759,-0.2383705654780879,0.9564811684731414,3.3820246135231167,12.290767679150203,-1.0471656657111799,27.93663199483735,35.83052857301091,-1.7476732676146822,0.6722906406213763,3.889801450723083,-0.6045514714334426,1.8058174756590892,1.9436785300808865,0.12185035937309767,1.3730235370936932,0.010033549589655844,0.046498797038322534,0.07789317595860142,0.04255846233335762,0.05559481460937653,0.38794218323656676,-0.17572960221426087,-0.43821833219928324,-0.1444219898862096,-0.22389942046379901,-0.1494145695311496,0.02338420539853296,0.08824457366950099,0.15279859155588604,0.034235784526633554,-0.3614317841467969,0.291353002619317,0.06955658882178226,0.15204871391122798,0.05764756862120298,-0.10776840258459866,0.14164624151661792,0.15210511365104473,-0.09167070705594949,0.11289628755147912,0.08687986969381464,0.14771091409618958,1.076372642384675,1.211962428346237,-1.1269933952731344,-7.054072258114875,1.4383241005247693e-14,1
26,-9.179578093887399,-8.199228297871239,-13.013511368965512,-0.306148168494454,0.303731932000927,-8.268467260281412,37.186911413902294,-5.782468280167834,-16.42875885128822,-4.853627113535699,-0.813491773803745,0.07061311512720626,4.972076836890045,-0.7248385960449213,3.7682554612202472,6.462294314728448,0.3357093631019283,6.306957809052898,0.4344568213761051,-0.9396337618084608,-0.46655498760771136,0.18993039253406452,-1.3309276793522462,-1.2187108951230505,-1.3493973824869585,5.66378429888195,1.7492179664751957,-0.1809595871456728,-0.3996305101350927,0.7617143539577925,0.11746565893087074,-0.4421168800195379,0.19721955998809446,-0.3558327420961016,10.673038992076812,-2.44551416011618,-1.7614160942761414,1.989051822234941,0.775265270391203,1.1569911572246558,-0.5218045199611873,-0.3050913433348151,-0.22497320122353712,0.07769488802159395,0.3230998928176694,-0.13086505741407312,0.03765562078422736,0.12212739640865766,0.10799246193575088,1.438324100524769e-14,1
27,-9.052372565179335,-7.826982921332012,-11.757857617434732,-0.17642969962186453,0.37610578406618217,-7.1981188222773245,38.486627241108124,-5.967611373336623,-15.800016440481286,-4.143154715367637,-0.8139781301376563,4.80943105947578,-9.491660431191344,-0.4902208527909149,2.1258232280215825,3.9355198319286715,0.36165927238538903,9.024241144862833,0.5167738945222186,-1.3653946205740084,0.47118640651532867,0.4941388915285544,1.025916943621367,0.887582292359994,3.8000122514579537,-14.897861733816045,-3.5360491200676094,-1.3941931065968496,-1.4976469109837742,-0.21444905492511557,0.45169444709817497,-0.10420856172580277,0.016113935158868428,-0.1891737706596556,-2.1164126165401207,0.97378173660566,1.3566385530328664,-1.9671587921241114,-0.4539296599728961,-1.1429992146775234,0.515323434614413,-0.5851069424006442,-0.362200369925155,0.14658850691021807,-0.17971413721418672,-0.22506147880681007,0.04133366428741551,0.14174310279221528,-0.0012744952104959053,1.4383241005247655e-14,1
28,-7.750752683205321,-5.87217833871572,-7.764475428189416,0.12765808279605034,0.8030986217952207,-2.324154459760612,27.92466412366988,-4.051237893631554,-2.57485808832027,5.558370411884748,-0.05451705601147172,10.726894588795858,-32.07157759296449,0.5248857799768384,-5.254990788014283,-13.887555334027892,-0.21303863654404495,-13.108096585372765,-0.7888714318740776,3.1803699557482705,0.4761003507456694,-1.1555868533322418,-0.1542833289903041,-2.097170141846551,-0.5597537202785262,4.112125975507684,2.3552906172241443,1.4586453757796074,0.8990010343414836,0.1538604064758678,-0.21214704236938378,-0.19012878931432511,-0.15858779017302374,0.30213054682198526,-0.5780675348154397,-0.20058652417982514,-0.3737372065295074,0.5134799637444313,0.048270998343698926,0.29378220451613846,-0.10684149773223085,0.10862406834509523,0.10626220718993182,-0.06155358566542804,0.02546986677263984,0.008405425357535126,0.009056206200322941,-0.01093473580627813,-0.03240992264395464,1.4383241005247677e-14,1
